N,P,K,temperature,humidity,ph,rainfall,label,frost_risk,pest_pressure,crop_density
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,0.24738441491185537,0.15035204179515294,0.7400678584517135
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,0.9891886746943901,0.8570917835673486,0.22437115150400372
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango,0.4265927277727692,0.14981693656346273,0.7475519726169857
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,0.42087287984888083,0.48118133897968707,0.8044279829677243
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,0.5722333035640284,0.8545583088874382,0.34216315774968303
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,0.22249264025327917,0.8672700970944501,0.7799372338970731
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,mango,0.7611115392338332,0.71644151579772,0.7730349268064518
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,mango,0.006261898162093298,0.04318204638816604,0.21485798122343086
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,0.23665045235801943,0.17879261805035485,0.7916533547176219
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,0.8620082740017224,0.1039155963519809,0.7748473206038156
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,0.701273707927134,0.24925958162172054,0.9084720331871328
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,0.519461831967168,0.3053744885069725,0.0919048243089261
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,0.17736706378971764,0.6637123699134927,0.48046422520825277
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,0.27387694997574785,0.1715638318827263,0.29766080515386734
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,mango,0.9767375703452886,0.0650569752962821,0.6434199931188371
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,mango,0.17606862546013982,0.6713781417647822,0.6044985085098185
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,0.8412991537409237,0.9526424551706828,0.27604749692820624
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,0.48433241190560644,0.9067174524939893,0.9966284749324017
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,0.46576227634860123,0.7056152689203969,0.33398243786423515
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,0.6189480378261517,0.10412171947479143,0.040922461389054365
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,mango,0.0789113829162525,0.6041074940850503,0.6267368421894657
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,0.5669484378024167,0.5183116473139527,0.2697540122569015
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,0.353691221594732,0.6628594190513278,0.20024096854372536
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,mango,0.9695378846935354,0.9535502488140326,0.6975018807608093
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,mango,0.6715764495644305,0.13991497779584175,0.3275247268063944
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,0.5046870922931833,0.4199697032329879,0.7389165745306736
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,0.49984345091310817,0.5609578974914748,0.8389806045826416
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,0.22488569826708257,0.7926943388776622,0.3894976181540753
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,0.7488063080959466,0.9367078325764822,0.6084610969965025
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,0.053206745247655424,0.6761371062158166,0.22383632802948722
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,mango,0.904563758956594,0.18657913101098236,0.25110665317295483
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,0.2809238611463356,0.44043806194151863,0.009654416876616445
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,0.490856404959939,0.3544647328641853,0.16101924372029547
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,0.07704340361299274,0.43278080930401935,0.41298818138402
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,0.1475642591215135,0.9367563783266993,0.5955409959028211
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,0.6798412828044418,0.2214571277658339,0.7372874432522722
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,mango,0.23238268948492155,0.34257437082376424,0.7226354418738663
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango,0.6446317012832392,0.416128702216133,0.2007532402814856
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,0.9538939288864219,0.27991691521138057,0.48389064888812555
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,mango,0.19857244855328757,0.11390401273930326,0.9974913556947982
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,0.7957607939034963,0.02112961159977379,0.7511383366759223
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,0.35631093466465613,0.3350014232422725,0.7415078252118228
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,0.5171531158188859,0.8597089281557206,0.7704589460699689
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,0.43693132156781855,0.9030721981765799,0.7729552082482185
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,0.9701114884221693,0.9342918274505198,0.9906432004646093
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,0.21728393709738028,0.2968943303454823,0.3409753811866199
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,0.833372022100118,0.3607026369939389,0.8997635662635806
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,0.5387946525068729,0.9927555263263222,0.14200036934024118
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango,0.0376627321235821,0.6075065781728439,0.574376310520099
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,0.8473729632422236,0.17597545621032032,0.22608882667787406
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,0.1850636967422042,0.35768322809910574,0.7285121470399425
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,mango,0.930525857706623,0.15713024160807754,0.7489370456542777
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,0.815513085132455,0.3514005837203033,0.3482868764393449
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,0.9498969355988975,0.9404061543787405,0.7035606976990763
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,0.8726492674027619,0.06712685497048194,0.7436486607052488
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,0.9938330419389846,0.6669912844861735,0.9822225982295003
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,0.6242087329318085,0.7720746432263057,0.023929188923115408
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,0.6108150912787355,0.012717841155506417,0.20253910743482045
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,mango,0.7802148659418202,0.9912822603104658,0.04714734954170652
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,mango,0.17934831254118405,0.0025331991377922085,0.10075904109201311
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,mango,0.9928526450327111,0.24677248631552456,0.5337834558778749
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,0.7926595479123547,0.06389141561329666,0.38979619117119285
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,mango,0.06892342175809271,0.2863498468609676,0.7596382406144184
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,mango,0.8295246172937298,0.1791950270954407,0.20593011357753915
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,0.30671195588535305,0.3732084896157896,0.09658694414477342
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,0.3627913062890619,0.26527720691055345,0.10458984702986757
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,0.3608944608233147,0.5482036335793035,0.955646236656674
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,mango,0.5060825283173199,0.7405025933006182,0.883014704438069
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,0.7785453896823051,0.15285236196563348,0.7271264797413233
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,0.07842413271863391,0.466624399138851,0.49941089879488737
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,mango,0.4799214381472821,0.1370182895269091,0.5464709155857461
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,0.03537728636725629,0.013799315785948143,0.013537799455225819
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,grapes,0.14278522200164717,0.8567403990216419,0.9041195780465021
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,0.82119093624869,0.18939333828217955,0.2803314378357213
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,0.12000096426948392,0.23491341397235133,0.4609370510278063
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,0.032118998218397206,0.020133058159401706,0.04407795482074145
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,0.762013585748044,0.14849597463680939,0.40240590569510454
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes,0.8736132877834913,0.05214359034574556,0.08653851105301041
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,0.523460102212954,0.9672795812988361,0.46794811194075187
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,0.5254857852964028,0.8326406726871987,0.6435202482131921
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,0.13539052627092069,0.33924811667298127,0.11913737323271428
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,0.13319509424851128,0.5391145317977474,0.30112625187459113
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,0.4863770532248576,0.7711227776999833,0.14465341545438437
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,0.9132904510911678,0.3076888973467823,0.9688426952448965
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,0.3095896858701107,0.56639813156623,0.009876117157913034
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,0.5220696408574329,0.22120773030412114,0.08513200802848087
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,0.9621179575148515,0.3329178413987431,0.5610429767143434
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,0.32626323215237857,0.49591879991679527,0.7900043229603864
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes,0.4604434736128215,0.8111325638801112,0.23331772089639985
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,0.328499231693859,0.40062132053071187,0.0002722901426148172
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,0.6729337275985436,0.5687832580009309,0.607112993014745
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,0.2056445878125689,0.7806720210389338,0.7773074520062098
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,0.19976933576924805,0.21416875779283856,0.23815764856421479
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,0.6556401153493677,0.23122833105180468,0.5931942221014539
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,grapes,0.3238238741393187,0.7704575862323036,0.7997863984679332
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,grapes,0.5512073664367974,0.0164665918290351,0.5518506688134697
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,0.5122839439707068,0.40571293684303433,0.2751431489795188
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,0.627050718888886,0.5143465516891591,0.8939480783996325
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,0.7966440096625305,0.5211498487473635,0.15415897837426773
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,0.346992818798231,0.6348705270097189,0.30499583843246064
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,0.9125352386191053,0.4939225803838131,0.2811351460974752
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,grapes,0.5833655667244684,0.17112443491349796,0.25332377312522975
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,0.6152445731529307,0.2047702884224555,0.11738046539380814
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,0.8022435718342541,0.7156893266125535,0.6017186299684176
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,0.7806629416502705,0.4366513534289268,0.5807345059998785
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes,0.07511619460506734,0.9663728478807379,0.7388126996150775
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,0.4291953907190795,0.868696961345579,0.6921938609916887
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,0.6111962795327861,0.41772638671574974,0.4441113986050675
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,0.16264831473841634,0.4257165133406437,0.7802466046172907
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,0.8371369634586605,0.49467858785963514,0.47557011149291345
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,0.3038377726930489,0.21907447163455207,0.462778598348036
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,0.4013027829538064,0.2402387896022344,0.030128750478392197
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,0.9853595112684234,0.15348729384691265,0.35811818423995406
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes,0.3308430768901278,0.5092534564318154,0.6140485473470767
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,grapes,0.7050878116942895,0.1210980785752122,0.04883818087734165
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,0.1332616250828476,0.2824127413296683,0.5662718276839362
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,grapes,0.5020038425097045,0.14885481346199164,0.48365029920751884
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,0.5117297580782502,0.684909963614727,0.48471051781213154
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,grapes,0.546309686313068,0.022501112694110023,0.44824606599240063
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,0.8785092734952927,0.3970141044141733,0.09569873385809158
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,0.029911573379270282,0.17762395513415005,0.04820135348262122
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,grapes,0.7054340496206755,0.7085365630138408,0.46787676347225343
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,grapes,0.30466346170428754,0.9723224891315714,0.9726174965364229
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,0.8256326772073203,0.20148462937927933,0.35850726473793065
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,grapes,0.6072237723070053,0.377557844297236,0.8339781797992336
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,grapes,0.9284144225044461,0.17830371831455966,0.441994107508023
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,grapes,0.5132251639017894,0.23047248062342873,0.3954578710510291
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,0.39728466479866265,0.8886000789735958,0.45328078395393373
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,0.5715507625742171,0.48840498709307945,0.8686301525956368
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,0.6779721623121022,0.9895291697263978,0.9781496287022824
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,0.9683624178000938,0.8861965055292218,0.758388733635077
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,0.6623130333858286,0.2708362190917692,0.48319412293987535
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes,0.7227210258074798,0.17580348742751284,0.07804051306313714
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,0.9203217078956931,0.2807069921723629,0.4052746481116138
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,grapes,0.3317638983413883,0.41856322527530737,0.5745058016995828
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,0.843319909008739,0.8124587484981816,0.9732335827496656
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,0.3581896640702724,0.1962354356374026,0.6005410903604262
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,0.6466824809991203,0.7284003310988134,0.5231544357244444
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,grapes,0.6327459561650246,0.34148618041996875,0.4983390071697978
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,0.07949807780973639,0.6445559542875665,0.4472968573176565
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,0.8661504831578632,0.7609702883533865,0.2721208981423509
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,0.26921827631877987,0.8637822429991886,0.5643075850816419
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,0.533094424637646,0.3264366922109193,0.7692985006399078
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,0.2952934362364521,0.5760274454496277,0.4512845543929715
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,0.9327671738336805,0.0623400004186134,0.9215773288070854
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,0.27575915152919134,0.984009991320322,0.08784199127509873
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,grapes,0.9536901512281986,0.2009245389008119,0.822068339869251
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,grapes,0.5776593644218998,0.0700197274945773,0.50840921991841
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,0.7885613223613234,0.5863217222518248,0.7604219302497592
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,0.6969755523711493,0.4339351924907119,0.3222927815708339
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,0.30544283780077497,0.12056477459528041,0.07776838626540566
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,grapes,0.6925603512908813,0.03627712853991142,0.9399505577687726
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,grapes,0.6252717958038054,0.01822727122292287,0.37551041521942413
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,0.517410251420853,0.5237578982988194,0.3483768506804084
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,0.5774388801514592,0.4100945912396504,0.8592520827842087
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,grapes,0.3641607199637204,0.4962379636442132,0.15665216797570242
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,0.13584555526540285,0.6626851100857625,0.13944117208625684
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,0.31950578072876856,0.8619000530786224,0.7528494514077197
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,0.2712999162422256,0.06358320803318543,0.925769243088387
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,0.41852779473794516,0.7109482553162196,0.11820487037451965
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,0.5273389465440589,0.9665700549991616,0.08675903926185818
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,0.36295841844811366,0.5359811667906969,0.9203089346506479
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,grapes,0.838536881560609,0.2648214540867137,0.21120412371766556
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,grapes,0.6758091651816139,0.9543440976714982,0.5733571875230148
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes,0.17679355026816582,0.6910831392420027,0.08746112423983893
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,grapes,0.7417671712112947,0.03223336353400921,0.05235348100309334
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,0.5984894151034614,0.5790168340845279,0.2604509690762475
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,0.23374182687770237,0.4360459667837362,0.7467480017641013
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,0.3656618446808418,0.29750429933995914,0.7325344258378208
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,0.20475656331257325,0.7863634046316618,0.6170665721992385
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,0.5931109241105945,0.8362105107089319,0.1354846524470742
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,0.33000505482541037,0.22338065408048383,0.6353078401320005
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon,0.07117826429693425,0.1368015371597432,0.5942568522168439
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,0.7129485558449101,0.699764994038052,0.4780275379730558
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,watermelon,0.9389100164580398,0.5811087514669401,0.3210083426306553
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,0.080725555636495,0.14826093016894784,0.6279614592927529
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,0.5214814976074104,0.9416770594836659,0.6426026370273472
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,0.7064183967853808,0.10161120686225264,0.10695384630085436
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,0.901485862564745,0.6451032990455997,0.026988073777270083
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,0.7152877671842032,0.38820708987251545,0.10330404625954726
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,0.06697985887877196,0.4107990404789423,0.4849862993532887
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,0.07080700193022607,0.052136830302353436,0.34841365250316
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,0.12609109743262373,0.5152344912970468,0.2652296115889708
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,0.9428448159941161,0.9204523618133134,0.06369239533010362
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,0.6809427866964965,0.6418302420518993,0.2459402886791196
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,watermelon,0.7554781113149786,0.06636026858942566,0.43769178886717514
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,watermelon,0.40454421116655914,0.8904403981142386,0.34373979982938724
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,0.32000333211587756,0.7083902437461482,0.4131297954946876
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,0.0902643574877534,0.17021001501859676,0.8104108852352376
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,watermelon,0.014252541731328474,0.6894745921134946,0.897027776119758
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,0.46058760385427505,0.47159747696908066,0.80881537453023
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,watermelon,0.19822377072840652,0.24974077436818218,0.5976707940974648
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon,0.6075580423960977,0.6380521204337785,0.013332880470026343
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,watermelon,0.4139893358102821,0.6775491563516985,0.9603403125190297
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,0.5559246108099904,0.8791503052591482,1.0
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,0.8630027537843388,0.03478362674271001,0.010972097949765725
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,0.7963879366559116,0.5579447175362857,0.278246420529559
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,0.2573716278690677,0.3098546802975734,0.30972267239970414
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,0.7542228561148472,0.471907663237141,0.3051533084389229
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,0.37704936519419435,0.6001731097943782,0.213893138622478
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon,0.9243422048395604,0.5196497651669864,0.5320095587180531
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,0.17191512916285423,0.8483049247204292,0.6743635024194907
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon,0.3110919482473132,0.05888945580212441,0.24021453274430954
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,0.547991927637654,0.1110693691743184,0.6826599822808261
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon,0.5571549513634549,0.496223083868819,0.7443084299661371
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,0.016573335559293422,0.07695574477617723,0.7963917000913965
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,watermelon,0.3903810930611229,0.5094419089257127,0.05337746615568112
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon,0.8457886466107531,0.42287046156220515,0.8732969829722852
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,watermelon,0.36108016178135666,0.9674033922770874,0.15007942712991612
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,watermelon,0.5344952253506071,0.06869534212758088,0.0687730465659045
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,0.5309842619984978,0.6314865427227256,0.24334733665677405
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,0.8106612792895358,0.3206895355577647,0.8779040878024635
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,0.023917197093684086,0.6926812975969506,0.49274014546720096
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,watermelon,0.48232468250452637,0.6731208646183782,0.9833251753641816
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,watermelon,0.7777571904865039,0.4538633995793508,0.05720354542064837
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,0.40467769745592386,0.09018698984532118,0.28538994545672286
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,watermelon,0.44221811290849805,0.5726080894966611,0.686040112653642
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,0.1468632677287302,0.585825809751249,0.41407274259967103
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,0.557271133805019,0.6917244562949371,0.4753114908941352
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,watermelon,0.3718164635172173,0.7243017585998535,0.7124839251889192
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,0.41322270406191597,0.9245723825466364,0.8000746125696869
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,0.5773434365127894,0.4294611534312941,0.7445544605913326
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,watermelon,0.9108210304474467,0.18271612171300944,0.3835387917807607
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,0.34998976062947373,0.7484745218172897,0.8685216845297512
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,0.10463867971939883,0.061078533683842806,0.4628637529928488
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,watermelon,0.6663782899042571,0.00028356369610686846,0.04900522092116888
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,0.8899932948519588,0.14087841580593016,0.7908792791271528
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,0.15352258165227997,0.47790447679125114,0.13660932689934097
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,0.7715174291387764,0.9612998262775406,0.5364435627308235
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,0.8065852059604538,0.8625850709740023,0.11976817829799075
